Date/time,Loop number,Mag field x,Mag field y,Mag field z,Pressure,Acceler x,Acceler y,Acceler z,Latitude,Longitude
2021-05-04 15:28:43.661886,2,0.523,-3.171,7.832,987.729,-0.001,0.03,0.014,-44.31167869334729,-26.17350175799501
2021-05-04 15:28:49.238554,2,0.682,-2.897,7.538,987.739,-0.003,0.031,0.012,-44.50310840521524,-25.728228065623536
2021-05-04 15:28:54.736441,2,0.74,-3.023,7.989,987.724,-0.003,0.03,0.012,-44.661152152420165,-25.354811378415185
2021-05-04 15:29:00.298327,2,0.972,-3.028,7.456,987.747,-0.002,0.032,0.012,-44.84899601497386,-24.903877166769067
2021-05-04 15:29:05.918991,2,0.983,-2.951,7.159,987.717,-0.004,0.028,0.012,-45.004013988376464,-24.52573228110777
2021-05-04 15:29:11.488225,2,1.067,-3.046,7.119,987.744,-0.004,0.03,0.016,-45.18818320915669,-24.069110229430326
2021-05-04 15:29:17.148936,2,1.032,-3.165,7.651,987.713,-0.002,0.03,0.014,-45.34010027667611,-23.68621836229587
2021-05-04 15:29:22.787235,2,1.096,-3.165,7.883,987.726,-0.003,0.03,0.017,-45.52050606322366,-23.223891395114173
2021-05-04 15:29:28.396061,2,0.969,-3.554,7.588,987.708,-0.001,0.029,0.014,-45.698825226979764,-22.75844644657636
2021-05-04 15:29:33.957760,2,1.245,-3.291,7.36,987.755,-0.003,0.031,0.017,-45.84580748282386,-22.368191635516634
2021-05-04 15:29:39.518764,2,1.288,-3.432,7.338,987.705,-0.001,0.029,0.012,-46.02022660856389,-21.897024696001644
2021-05-04 15:29:45.026845,2,1.406,-3.483,7.385,987.728,-0.004,0.029,0.016,-46.1639235434172,-21.502000705353957
2021-05-04 15:29:50.638067,2,1.476,-3.439,7.442,987.721,-0.006,0.029,0.015,-46.33435383868194,-21.02511177486179
2021-05-04 15:29:56.195319,2,1.789,-3.309,7.568,987.714,-0.005,0.031,0.017,-46.502571152655605,-20.54510315546622
2021-05-04 15:30:01.858947,2,1.69,-3.284,7.334,987.741,-0.002,0.03,0.015,-46.641039577699274,-20.14271622089326
2021-05-04 15:30:07.914618,2,1.578,-3.7,7.608,987.718,-0.002,0.031,0.017,-46.80512804231966,-19.656999270898847
2021-05-04 15:30:13.524950,2,1.835,-4.095,7.492,987.672,-0.003,0.03,0.016,-46.96692839356809,-19.16817970747396
2021-05-04 15:30:19.081263,2,1.877,-4.045,6.774,987.709,-0.001,0.03,0.012,-47.099994138978275,-18.758463979921576
2021-05-04 15:30:24.619625,2,1.756,-3.773,6.557,987.675,-0.003,0.031,0.016,-47.257525621995455,-18.263973651938286
2021-05-04 15:30:30.291212,2,1.697,-3.831,6.735,987.742,-0.004,0.03,0.016,-47.41269044446522,-17.766404616186612
2021-05-04 15:30:35.844168,2,1.675,-3.851,6.542,987.683,-0.002,0.029,0.009,-47.54016909513433,-17.349421567357332
2021-05-04 15:30:41.352103,2,1.869,-3.883,6.712,987.692,-0.001,0.029,0.013,-47.69092844558944,-16.846243238749786
2021-05-04 15:30:46.959255,2,2.278,-3.918,6.146,987.674,-0.001,0.03,0.014,-47.814694888444656,-16.424605416001146
2021-05-04 15:30:52.568834,2,2.419,-3.956,6.557,987.704,-0.004,0.03,0.017,-47.96095655933131,-15.915867313409207
2021-05-04 15:30:58.146544,2,2.399,-3.9,6.918,987.696,-0.003,0.03,0.011,-48.08094249248092,-15.489622528065391
2021-05-04 15:31:03.868064,2,2.412,-3.955,6.657,987.679,-0.002,0.029,0.011,-48.22261769133991,-14.97538953828618
2021-05-04 15:31:09.599802,2,2.204,-3.85,6.442,987.723,-0.005,0.029,0.016,-48.36175205982766,-14.458187123765304
2021-05-04 15:31:15.227674,2,2.284,-3.933,6.52,987.726,-0.001,0.031,0.013,-48.49832169228206,-13.938042605259445
2021-05-04 15:31:20.786509,2,2.328,-3.954,6.671,987.72,-0.002,0.031,0.017,-48.610152379562685,-13.502357644709026
2021-05-04 15:31:26.460228,2,2.363,-3.991,6.316,987.691,-0.001,0.03,0.015,-48.74194770978725,-12.976883017329618
2021-05-04 15:31:32.084589,2,2.56,-4.183,6.415,987.705,-0.003,0.031,0.017,-48.84976566093049,-12.53679514608548
2021-05-04 15:31:37.671689,2,2.702,-4.163,6.087,987.693,-0.002,0.031,0.016,-48.97670472665517,-12.006087740028196
2021-05-04 15:31:43.227803,2,2.083,-4.224,6.128,987.708,-0.002,0.03,0.014,-49.10095611294146,-11.472571418674745
2021-05-04 15:31:48.871110,2,2.287,-4.036,6.367,987.704,-0.001,0.029,0.013,-49.20242881834575,-11.025853995067463
2021-05-04 15:31:54.477958,2,2.165,-4.107,6.962,987.721,-0.004,0.03,0.015,-49.32169075144335,-10.487278211086323
2021-05-04 15:32:00.143276,2,2.567,-4.222,6.681,987.715,-0.001,0.029,0.012,-49.418969720697255,-10.036396933406273
2021-05-04 15:32:05.758672,2,2.763,-4.5,6.595,987.698,-0.002,0.03,0.016,-49.53315682324153,-9.492891460391679
2021-05-04 15:32:11.312451,2,2.658,-4.333,6.163,987.709,-0.003,0.03,0.013,-49.64454013313151,-8.946754656999335
2021-05-04 15:32:16.883247,2,2.578,-4.632,5.39,987.713,-0.003,0.03,0.016,-49.735204064174255,-8.489661322269157
2021-05-04 15:32:22.436536,2,2.536,-4.432,5.777,987.719,-0.004,0.03,0.013,-49.84138960010586,-7.938815957217738
2021-05-04 15:32:28.054972,2,2.681,-4.378,6.032,987.712,-0.001,0.03,0.013,-49.927685625174384,-7.477863565606502
2021-05-04 15:32:33.657920,2,2.605,-4.362,6.158,987.726,-0.005,0.03,0.014,-50.02859483997216,-6.922468013907385
2021-05-04 15:32:39.319734,2,2.512,-4.506,6.052,987.725,-0.002,0.031,0.015,-50.12659097908891,-6.364662259204899
2021-05-04 15:32:44.827839,2,2.659,-4.486,6.109,987.726,-0.003,0.031,0.016,-50.206015833852405,-5.898020746901866
2021-05-04 15:32:50.421072,2,2.586,-4.493,5.817,987.718,-0.002,0.031,0.014,-50.29861953861944,-5.335935451797544
2021-05-04 15:32:55.988203,2,2.489,-4.487,5.873,987.739,-0.001,0.028,0.016,-50.3735193930578,-4.865805847262751
2021-05-04 15:33:01.715578,2,2.728,-4.558,5.369,987.739,-0.005,0.031,0.014,-50.46065894648882,-4.2996309763928835
2021-05-04 15:33:07.544186,2,2.646,-4.59,5.406,987.735,-0.002,0.03,0.016,-50.544789801590454,-3.73130971857634
2021-05-04 15:33:13.186638,2,2.964,-4.857,5.908,987.712,-0.003,0.029,0.012,-50.61258284419741,-3.256114034668101
2021-05-04 15:33:18.815695,2,3.014,-4.964,6.331,987.714,-0.001,0.03,0.014,-50.691143680030905,-2.684020804882418
2021-05-04 15:33:24.405858,2,2.928,-4.727,5.871,987.727,-0.004,0.029,0.015,-50.766641176021636,-2.1099617612762405
2021-05-04 15:33:30.026092,2,3.034,-4.55,5.861,987.749,-0.002,0.031,0.014,-50.82720104829755,-1.630126244487447
2021-05-04 15:33:35.590968,2,3.095,-4.468,5.504,987.7,-0.006,0.029,0.014,-50.89702948727718,-1.0526391929698637
2021-05-04 15:33:41.236516,2,3.176,-4.515,5.394,987.702,-0.002,0.031,0.017,-50.952845793174525,-0.5700442797563849
2021-05-04 15:33:46.768718,2,3.246,-4.674,6.137,987.725,-0.006,0.031,0.016,-51.016953948724264,0.010634262694746021
2021-05-04 15:33:52.349124,2,3.141,-4.869,6.176,987.702,-0.004,0.032,0.016,-51.0779202172558,0.5929504397159334
2021-05-04 15:33:57.948770,2,3.391,-5.012,6.091,987.748,-0.002,0.031,0.015,-51.12631210752534,1.0794108664736692
2021-05-04 15:34:03.744284,2,2.964,-5.167,6.152,987.733,-0.001,0.03,0.012,-51.18147613035695,1.664533429153092
2021-05-04 15:34:09.541994,2,3.369,-5.045,6.486,987.763,-0.001,0.03,0.01,-51.23345728503533,2.2510775249535238
2021-05-04 15:34:15.100967,2,3.301,-5.318,6.138,987.717,-0.002,0.03,0.014,-51.27432913702869,2.7408928018933523
2021-05-04 15:34:20.888488,2,3.224,-5.327,5.615,987.742,-0.002,0.03,0.012,-51.32043632902086,3.3298361083614565
2021-05-04 15:34:26.482927,2,3.375,-5.459,5.528,987.732,-0.001,0.031,0.015,-51.36331967172478,3.9199736307172555
2021-05-04 15:34:32.131779,2,3.39,-5.547,5.651,987.741,-0.002,0.031,0.013,-51.3965929382665,4.412607001019949
2021-05-04 15:34:37.745474,2,3.239,-5.548,5.131,987.693,-0.003,0.031,0.016,-51.43354426167627,5.004717807715647
2021-05-04 15:34:43.434007,2,3.476,-5.74,5.117,987.707,-0.003,0.03,0.016,-51.46725124523028,5.59778526778197
2021-05-04 15:34:49.074438,2,3.06,-5.872,5.267,987.701,-0.001,0.032,0.014,-51.49285079423949,6.0926777231526446
2021-05-04 15:34:54.821669,2,2.981,-5.673,5.305,987.728,-0.004,0.029,0.012,-51.52057453208057,6.687276426253519
2021-05-04 15:35:00.508514,2,2.989,-5.547,5.065,987.717,-0.005,0.032,0.018,-51.5450300244038,7.282586749688545
2021-05-04 15:35:06.175060,2,3.002,-5.548,5.222,987.737,-0.002,0.031,0.014,-51.56290462946173,7.779159431595044
2021-05-04 15:35:11.808955,2,3.461,-5.546,4.917,987.742,-0.004,0.03,0.014,-51.58134272512618,8.375546790484815
2021-05-04 15:35:17.477782,2,3.664,-5.872,5.322,987.738,-0.005,0.03,0.015,-51.59649549979985,8.972395187143563
2021-05-04 15:35:23.195189,2,3.785,-5.828,5.899,987.709,-0.003,0.031,0.015,-51.60660759486605,9.470056430449032
2021-05-04 15:35:28.846246,2,3.958,-5.893,5.805,987.711,-0.001,0.031,0.012,-51.61572248231343,10.067516982812144
2021-05-04 15:35:34.432364,2,4.008,-6.034,6.146,987.727,-0.002,0.03,0.011,-51.6215383883917,10.665184148397646
2021-05-04 15:35:40.081801,2,3.893,-6.096,5.342,987.727,-0.004,0.03,0.014,-51.623867482898675,11.163332042681478
2021-05-04 15:35:45.698277,2,3.885,-5.828,5.189,987.729,-0.004,0.031,0.014,-51.62363525646689,11.761143496013199
2021-05-04 15:35:51.335568,2,3.712,-5.796,5.215,987.762,-0.004,0.029,0.013,-51.62010746376058,12.358903722926144
2021-05-04 15:35:56.985168,2,3.607,-5.834,4.97,987.735,-0.004,0.03,0.014,-51.61464672751916,12.856933796446793
2021-05-04 15:36:02.830835,2,3.743,-6.254,4.71,987.73,-0.001,0.031,0.016,-51.6050708023028,13.454368735600516
2021-05-04 15:36:08.632598,2,3.579,-6.428,4.733,987.742,-0.001,0.031,0.013,-51.59219931081191,14.051496316241588
2021-05-04 15:36:14.351672,2,3.566,-6.073,4.364,987.708,-0.001,0.031,0.015,-51.576039083235656,14.648228599684446
2021-05-04 15:36:19.920282,2,3.285,-5.841,4.835,987.725,-0.003,0.028,0.015,-51.560063270766996,15.145138522181213
2021-05-04 15:36:25.543615,2,3.304,-5.923,4.672,987.733,-0.004,0.03,0.012,-51.5378788163428,15.740913725366623
2021-05-04 15:36:31.119500,2,3.522,-6.071,4.378,987.713,-0.004,0.03,0.013,-51.51689306011794,16.23690157232544
2021-05-04 15:36:36.628090,2,3.369,-5.976,4.299,987.777,-0.002,0.03,0.016,-51.48870828450788,16.83142002070357
2021-05-04 15:36:42.250374,2,3.4,-6.126,4.028,987.718,-0.005,0.031,0.018,-51.45725867847455,17.42513250675963
2021-05-04 15:36:47.842747,2,3.431,-6.198,3.709,987.74,-0.001,0.03,0.015,-51.42856163867675,17.91921302339272
2021-05-04 15:36:53.438217,2,3.331,-6.28,3.924,987.744,-0.002,0.031,0.015,-51.391152692592584,18.51121966970358
2021-05-04 15:36:59.039168,2,3.364,-6.037,4.025,987.739,-0.003,0.031,0.016,-51.35750035055193,19.00375997867883
2021-05-04 15:37:04.796132,2,3.396,-6.124,3.924,987.767,-0.005,0.029,0.014,-51.31415938517362,19.59377733239392
2021-05-04 15:37:10.549896,2,3.56,-6.233,4.164,987.729,-0.001,0.031,0.014,-51.26759798560164,20.18259086526779
2021-05-04 15:37:16.108286,2,3.699,-6.336,4.16,987.745,-0.001,0.03,0.015,-51.22634705810935,20.672293230642904
2021-05-04 15:37:22.949023,2,3.7,-6.756,3.897,987.731,-0.005,0.031,0.014,-51.16486852539006,21.356290572242784
2021-05-04 15:37:28.468521,2,3.605,-6.618,3.633,987.749,-0.004,0.031,0.016,-51.10872437041256,21.94101452935111
2021-05-04 15:37:34.248759,2,3.564,-6.59,3.972,987.748,-0.002,0.031,0.012,-51.0595162725372,22.427129337864674
2021-05-04 15:37:39.806674,2,3.546,-6.542,3.844,987.743,-0.001,0.029,0.013,-50.99757670204894,23.009010228730986
2021-05-04 15:37:45.419136,2,3.48,-6.589,4.007,987.778,-0.002,0.031,0.015,-50.93249524454247,23.589233091176276
2021-05-04 15:37:51.015288,2,3.429,-6.433,3.791,987.747,-0.005,0.029,0.016,-50.87587639141765,24.07143420129542
2021-05-04 15:37:56.554225,2,3.12,-6.405,3.411,987.751,-0.004,0.029,0.016,-50.80508148067047,24.64842979935788
2021-05-04 15:38:02.288239,2,3.042,-6.497,3.75,987.735,-0.003,0.03,0.015,-50.74372247626166,25.12784248474837
2021-05-04 15:38:08.073982,2,3.388,-6.503,3.1,987.752,-0.004,0.03,0.016,-50.66727216888171,25.701376884448926
2021-05-04 15:38:13.653735,2,3.483,-6.377,3.023,987.747,-0.003,0.031,0.014,-50.58776193675359,26.272928821742884
2021-05-04 15:38:19.225082,2,3.17,-6.841,3.158,987.778,-0.002,0.029,0.016,-50.50520885535023,26.84243170228584
2021-05-04 15:38:24.828670,2,3.278,-7.029,3.267,987.76,-0.001,0.03,0.013,-50.434106586090394,27.315406934383592
2021-05-04 15:38:30.426603,2,3.505,-7.261,3.358,987.782,-0.001,0.03,0.013,-50.346031296743085,27.880992701437545
2021-05-04 15:38:35.964542,2,3.457,-7.267,3.25,987.733,-0.003,0.03,0.013,-50.27035280073934,28.350619433294696
2021-05-04 15:38:41.534954,2,3.481,-7.535,3.167,987.755,-0.004,0.031,0.016,-50.17682019024519,28.91208488873184
2021-05-04 15:38:47.117656,2,3.312,-7.677,3.045,987.77,-0.005,0.03,0.015,-50.096626939200064,29.378200903355605
2021-05-04 15:38:52.725873,2,3.612,-7.739,2.926,987.717,-0.005,0.03,0.017,-49.997712139639944,29.93536333961564
2021-05-04 15:38:58.298104,2,3.785,-7.693,2.488,987.75,-0.002,0.03,0.012,-49.89589109458798,30.490097643625734
2021-05-04 15:39:04.085902,2,3.881,-7.792,2.266,987.778,-0.004,0.03,0.016,-49.80884033361617,30.950493374819615
2021-05-04 15:39:09.841799,2,3.67,-7.396,1.982,987.773,-0.001,0.03,0.013,-49.70175321271412,31.500654867180387
2021-05-04 15:39:15.328062,2,3.299,-7.213,2.045,987.744,-0.002,0.029,0.011,-49.59182473311735,32.04825845369699
2021-05-04 15:39:20.918016,2,3.033,-7.232,2.241,987.76,-0.003,0.03,0.017,-49.498066726380586,32.50260263728624
2021-05-04 15:39:26.526811,2,3.471,-7.436,2.098,987.747,-0.001,0.031,0.015,-49.38299169924421,33.04539094043798
2021-05-04 15:39:32.092605,2,3.57,-7.44,2.028,987.75,-0.001,0.031,0.012,-49.28497848465453,33.49566774637648
2021-05-04 15:39:37.706137,2,3.737,-7.564,2.02,987.736,-0.002,0.03,0.013,-49.16484228734317,34.03350757747455
2021-05-04 15:39:43.315590,2,3.601,-7.827,1.839,987.757,-0.001,0.031,0.013,-49.04198084455298,34.568594842337106
2021-05-04 15:39:48.830686,2,3.666,-7.993,1.608,987.747,-0.001,0.03,0.012,-48.93753017667056,35.01236930818576
2021-05-04 15:39:54.447388,2,3.744,-7.837,1.524,987.748,-0.004,0.03,0.012,-48.80973392220504,35.542316855697884
2021-05-04 15:40:00.037413,2,3.685,-7.725,1.637,987.769,-0.003,0.032,0.017,-48.70120563138812,35.981764396707334
2021-05-04 15:40:05.797260,2,3.816,-7.907,1.676,987.754,-0.004,0.029,0.015,-48.56856335770647,36.506462943842294
2021-05-04 15:40:11.437104,2,4.051,-7.975,1.271,987.733,-0.002,0.029,0.014,-48.43331195176188,37.02825866058001
2021-05-04 15:40:17.029126,2,3.785,-7.815,1.21,987.773,-0.004,0.031,0.015,-48.318629660502786,37.46085210675735
2021-05-04 15:40:22.564551,2,3.631,-7.913,1.14,987.779,-0.003,0.029,0.015,-48.17866542403088,37.977258804239916
2021-05-04 15:40:28.108902,2,3.759,-8.078,1.027,987.751,-0.001,0.031,0.011,-48.06009334003946,38.40532725009213
2021-05-04 15:40:33.684546,2,3.77,-8.051,0.787,987.774,-0.003,0.029,0.014,-47.91550506549946,38.9162663811441
2021-05-04 15:40:39.299458,2,3.909,-7.975,0.998,987.753,-0.001,0.031,0.014,-47.768430602101574,39.4241933987721
2021-05-04 15:40:44.929535,2,4.056,-8.027,0.997,987.755,-0.001,0.03,0.012,-47.64399138561311,39.84515503279291
2021-05-04 15:40:50.461146,2,4.012,-8.485,0.628,987.753,-0.003,0.03,0.013,-47.4924363181197,40.34751544624735
2021-05-04 15:40:56.058590,2,3.891,-8.411,0.532,987.755,-0.002,0.031,0.015,-47.36429513910109,40.76381547615962
2021-05-04 15:41:01.722384,2,3.809,-8.338,0.304,987.79,-0.001,0.03,0.014,-47.20834142978219,41.260558059021726
2021-05-04 15:41:07.563095,2,3.661,-8.61,0.49,987.786,-0.003,0.03,0.014,-47.05003130519963,41.75422364166274
2021-05-04 15:41:13.074622,2,3.961,-8.517,0.034,987.757,-0.001,0.029,0.014,-46.91632010691288,42.163249520108955
2021-05-04 15:41:18.696392,2,3.99,-8.165,0.151,987.76,-0.002,0.032,0.012,-46.753751359382825,42.65123921554968
2021-05-04 15:41:24.271046,2,3.949,-8.187,0.099,987.783,-0.004,0.03,0.014,-46.58890132866998,43.13612459001264
2021-05-04 15:41:29.877031,2,4.008,-8.318,-0.045,987.782,-0.004,0.03,0.013,-46.44980111112808,43.537818260384846
2021-05-04 15:41:35.461521,2,4.208,-8.445,-0.404,987.784,-0.003,0.031,0.016,-46.28083247634572,44.016993596701674
2021-05-04 15:41:40.977609,2,4.191,-8.544,-0.643,987.751,-0.004,0.031,0.017,-46.138341069880916,44.4139232101278
2021-05-04 15:41:46.565809,2,4.036,-8.489,-1.192,987.773,-0.006,0.032,0.015,-45.96534603858284,44.88737826301474
2021-05-04 15:41:52.166787,2,4.009,-8.573,-1.153,987.781,-0.003,0.03,0.013,-45.8195351601814,45.279540404400194
2021-05-04 15:41:57.750860,2,4.134,-8.615,-1.007,987.764,-0.003,0.03,0.013,-45.642605939921395,45.747275173857254
2021-05-04 15:42:03.456450,2,4.025,-8.58,-0.822,987.783,-0.003,0.031,0.014,-45.463562776113264,46.21188854686361
2021-05-04 15:42:09.200715,2,4.119,-8.868,-0.827,987.739,-0.004,0.03,0.018,-45.282439819702866,46.673383938513865
2021-05-04 15:42:14.600758,2,4.383,-8.972,-1.464,987.738,-0.003,0.03,0.015,-45.129931940820235,47.05558766408944
2021-05-04 15:42:20.068245,2,4.329,-8.997,-1.524,987.745,-0.003,0.03,0.014,-44.976010212779414,47.435629634792704
2021-05-04 15:42:25.488598,2,4.492,-9.077,-1.795,987.76,-0.004,0.03,0.015,-44.78946067107344,47.88884000697973
2021-05-04 15:42:30.950600,2,4.638,-9.135,-1.711,987.755,-0.002,0.03,0.015,-44.63248243337904,48.264145241493594
2021-05-04 15:42:36.324754,2,4.588,-9.135,-2.093,987.754,-0.002,0.029,0.015,-44.44230606122379,48.71168314157492
2021-05-04 15:42:41.761054,2,4.587,-9.035,-1.906,987.738,-0.001,0.031,0.014,-44.28234303086209,49.08227896065606
2021-05-04 15:42:47.169689,2,4.497,-9.299,-1.95,987.77,-0.004,0.031,0.016,-44.08863203581136,49.52417512448296
2021-05-04 15:42:52.626015,2,4.529,-9.465,-2.15,987.772,-0.002,0.03,0.016,-43.92575592976865,49.890082018698884
2021-05-04 15:42:58.019595,2,4.995,-9.072,-2.882,987.744,-0.004,0.031,0.016,-43.72858885899789,50.32637401231179
2021-05-04 15:43:03.466931,2,5.299,-9.056,-2.78,987.754,-0.001,0.03,0.012,-43.562871394260455,50.68762954770293
2021-05-04 15:43:09.085260,2,5.143,-9.16,-2.993,987.733,-0.002,0.029,0.012,-43.36233704022888,51.11835835223686
2021-05-04 15:43:14.545956,2,4.872,-9.102,-2.782,987.735,-0.002,0.03,0.014,-43.19384651868842,51.474996679749076
2021-05-04 15:43:19.941968,2,5.014,-9.027,-2.335,987.734,-0.001,0.03,0.015,-43.02411973290819,51.82954838446985
2021-05-04 15:43:25.363104,2,5.179,-9.119,-3.062,987.714,-0.003,0.029,0.015,-42.81883156721429,52.25226879220194
2021-05-04 15:43:30.752098,2,5.178,-9.15,-3.575,987.714,-0.002,0.029,0.014,-42.646430762373996,52.60226476074632
2021-05-04 15:43:36.207912,2,5.145,-9.084,-4.339,987.735,-0.002,0.029,0.017,-42.43797680399979,53.01954492280449
2021-05-04 15:43:41.666636,2,5.345,-9.151,-3.72,987.725,-0.002,0.03,0.014,-42.26297028199114,53.36502955140208
2021-05-04 15:43:47.049295,2,5.297,-9.374,-3.554,987.715,-0.004,0.03,0.01,-42.051425663017504,53.77692752439428
2021-05-04 15:43:52.471949,2,5.346,-9.255,-3.617,987.74,-0.002,0.029,0.012,-41.87387831063761,54.11795203946385
2021-05-04 15:43:57.901406,2,5.792,-9.192,-3.852,987.752,-0.001,0.03,0.013,-41.695200561950074,54.45696506382285
2021-05-04 15:44:03.420746,2,5.948,-9.294,-3.685,987.762,-0.004,0.03,0.015,-41.47930511247514,54.86114492305294
2021-05-04 15:44:08.972354,2,5.988,-9.397,-4.06,987.735,-0.001,0.03,0.015,-41.29817874097016,55.195776381059375
2021-05-04 15:44:14.391502,2,5.903,-9.497,-4.412,987.717,-0.001,0.03,0.011,-41.07939070638172,55.59472773047982
2021-05-04 15:44:19.774313,2,6.131,-9.733,-4.402,987.719,-0.002,0.03,0.015,-40.89588059885641,55.92503226364705
2021-05-04 15:44:25.163429,2,5.916,-9.645,-4.379,987.74,-0.002,0.03,0.015,-40.674268281046174,56.318826820244134
2021-05-04 15:44:30.594971,2,5.945,-9.671,-4.382,987.724,-0.001,0.03,0.011,-40.48843932429764,56.64485907008552
2021-05-04 15:44:36.011659,2,5.927,-9.793,-4.529,987.732,-0.003,0.031,0.012,-40.301572178795254,56.96897545186472
2021-05-04 15:44:41.376366,2,6.099,-9.955,-4.412,987.729,-0.004,0.031,0.014,-40.07598810598266,57.355400234347364
2021-05-04 15:44:46.762610,2,5.902,-9.202,-4.989,987.734,-0.003,0.03,0.015,-39.88689090371627,57.67533312525993
2021-05-04 15:44:52.106521,2,6.141,-9.585,-5.338,987.741,-0.002,0.031,0.012,-39.658660132600296,58.05677869983763
2021-05-04 15:44:57.512984,2,6.338,-9.761,-5.322,987.717,-0.004,0.03,0.015,-39.46739093017784,58.37259981686985
2021-05-04 15:45:03.005041,2,6.43,-9.629,-5.591,987.686,-0.004,0.03,0.016,-39.27515184089325,58.686569952637
2021-05-04 15:45:08.603175,2,6.592,-9.785,-5.775,987.731,-0.001,0.03,0.014,-39.0432020317742,59.06091213047789
2021-05-04 15:45:14.017577,2,6.656,-9.885,-5.92,987.728,-0.002,0.03,0.015,-38.848869489509,59.370859284823894
2021-05-04 15:45:19.450194,2,6.81,-9.886,-5.87,987.694,-0.001,0.029,0.015,-38.614447151910404,59.740413500056604
2021-05-04 15:45:24.864755,2,7.169,-9.85,-5.932,987.737,-0.002,0.03,0.015,-38.418082628367124,60.046405974873174
2021-05-04 15:45:30.300685,2,7.224,-9.979,-6.13,987.692,-0.002,0.03,0.015,-38.181252649086105,60.41126101995692
2021-05-04 15:45:35.760530,2,7.33,-10.055,-5.78,987.713,-0.003,0.029,0.011,-37.9829107857781,60.71336711713575
2021-05-04 15:45:41.218071,2,7.351,-10.122,-5.983,987.688,-0.003,0.029,0.016,-37.74373463651718,61.073598124151395
2021-05-04 15:45:46.638465,2,7.449,-10.154,-6.055,987.713,-0.002,0.03,0.013,-37.543470074957824,61.37188614558419
2021-05-04 15:45:52.083524,2,7.314,-10.671,-5.702,987.717,-0.001,0.03,0.015,-37.302016057608704,61.72757507680178
2021-05-04 15:45:57.503130,2,7.245,-10.447,-5.766,987.705,-0.004,0.03,0.011,-37.09987660912218,62.022113324380236
2021-05-04 15:46:02.984413,2,7.691,-10.482,-6.07,987.674,-0.001,0.029,0.014,-36.89690046246232,62.31497134542287
2021-05-04 15:46:08.626792,2,7.954,-10.456,-6.183,987.73,-0.002,0.03,0.016,-36.65224650148705,62.664205747874796
2021-05-04 15:46:14.072088,2,7.812,-10.223,-6.051,987.696,-0.004,0.031,0.013,-36.40642116306912,63.01106324449555
2021-05-04 15:46:19.454670,2,7.995,-10.036,-6.001,987.721,-0.001,0.031,0.012,-36.200689035079165,63.298313680229604
2021-05-04 15:46:24.929691,2,8.036,-10.241,-6.471,987.701,-0.001,0.029,0.013,-35.994168020240075,63.58394536113037
2021-05-04 15:46:30.379245,2,7.981,-10.25,-6.48,987.704,-0.003,0.032,0.014,-35.74531349292525,63.92459421579559
2021-05-04 15:46:35.812772,2,8.108,-10.267,-7.112,987.707,-0.002,0.029,0.016,-35.537091760982825,64.20672200965214
2021-05-04 15:46:41.212318,2,8.674,-10.271,-6.044,987.691,-0.005,0.029,0.013,-35.28622574295743,64.54319761873447
2021-05-04 15:46:46.588050,2,8.396,-10.158,-6.857,987.714,-0.003,0.031,0.015,-35.07635110523586,64.8218898274385
2021-05-04 15:46:51.945561,2,8.551,-10.462,-6.789,987.707,-0.004,0.031,0.017,-34.86573880708393,65.0990384133901
2021-05-04 15:46:57.377732,2,8.692,-10.639,-7.447,987.737,-0.001,0.031,0.015,-34.61204509074214,65.42961273902955
2021-05-04 15:47:02.903846,2,8.896,-10.073,-7.467,987.699,-0.004,0.03,0.017,-34.39984818870278,65.7034281926662
2021-05-04 15:47:08.547526,2,9.209,-10.442,-7.364,987.728,-0.001,0.03,0.012,-34.14427958543382,66.03004100858703
2021-05-04 15:47:13.938310,2,9.234,-10.557,-6.955,987.708,-0.002,0.03,0.012,-33.930539060642026,66.30059163180042
2021-05-04 15:47:19.395743,2,9.491,-10.513,-7.047,987.704,-0.003,0.031,0.016,-33.673146796864685,66.62333173046186
2021-05-04 15:47:24.837396,2,10.175,-10.508,-7.072,987.72,-0.002,0.03,0.011,-33.45790704555007,66.89069265533283
2021-05-04 15:47:30.247111,2,9.507,-10.443,-6.887,987.721,-0.001,0.03,0.014,-33.19874234768311,67.20963516881575
2021-05-04 15:47:35.663921,2,9.887,-10.604,-6.766,987.72,-0.001,0.031,0.012,-32.98204776607528,67.47387469723603
2021-05-04 15:47:41.062228,2,10.146,-10.836,-7.397,987.706,-0.003,0.031,0.012,-32.72116186053748,67.7891152481888
2021-05-04 15:47:46.493268,2,10.258,-10.928,-7.396,987.733,-0.003,0.03,0.015,-32.503053429771455,68.05029485186093
2021-05-04 15:47:51.921870,2,10.418,-11.106,-7.383,987.736,-0.004,0.03,0.015,-32.284316621601796,68.31010841769903
2021-05-04 15:47:57.302869,2,10.509,-11.038,-7.914,987.723,-0.004,0.03,0.016,-32.021012829097806,68.62010338336923
2021-05-04 15:48:02.819176,2,10.664,-10.951,-7.557,987.722,-0.002,0.031,0.012,-31.80091681328332,68.87695947729674
2021-05-04 15:48:08.535381,2,10.532,-10.805,-7.47,987.739,-0.005,0.031,0.016,-31.53601134141896,69.18345055592272
2021-05-04 15:48:13.912330,2,10.955,-10.83,-7.727,987.724,-0.001,0.029,0.016,-31.31460051418924,69.43742431002048
2021-05-04 15:48:19.327655,2,11.386,-11.103,-7.811,987.683,-0.001,0.031,0.015,-31.04813434409953,69.7404866336831
